Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Gender,Country,Clicked on Ad,month,day,hour
80.31,28.0,57739.03,229.88,463,177,1,105,0,4,27,12
55.6,30.0,57877.15,172.83,462,379,0,149,0,5,28,10
71.84,31.0,56180.93,204.79,90,360,0,205,0,2,30,8
55.6,35.0,61067.58,221.18,488,512,1,61,1,0,25,2
65.77,23.0,56457.01,211.38,234,136,1,44,1,2,8,3
63.45,25.0,50671.6,234.26,309,283,1,81,0,3,6,15
56.16,30.0,33293.78,140.46,525,396,0,9,1,1,16,20
80.03,42.0,57868.44,238.58,123,207,0,44,1,3,5,11
88.04,38.0,57868.44,170.13,349,14,0,203,1,0,14,19
89.05,43.0,32635.7,198.45,300,355,1,187,1,6,5,23
35.66,36.0,59886.58,109.07,483,2,1,60,0,2,4,23
89.05,43.0,60575.99,163.48,300,508,1,187,1,0,7,9
82.07,22.0,31215.88,139.02,180,402,0,10,0,4,22,8
53.92,35.0,73889.99,226.54,302,9,1,81,0,6,1,20
54.88,33.0,40468.53,120.06,532,375,0,70,1,5,24,0
37.45,28.0,59677.64,221.94,311,260,1,105,0,5,19,14
41.73,28.0,67669.06,217.37,227,379,0,62,0,1,25,1
39.96,45.0,31092.93,124.67,426,515,0,178,1,2,4,12
40.01,25.0,50506.44,228.78,219,461,0,81,0,6,7,17
89.05,38.0,57868.44,230.93,76,512,0,203,1,0,14,19
54.39,48.0,55642.32,190.12,153,418,1,136,1,2,23,6
40.47,35.0,42993.48,221.18,165,516,1,192,0,5,16,20
35.61,54.0,58677.69,254.65,22,494,0,100,1,0,15,23
68.61,52.0,43974.49,235.35,41,519,0,17,1,3,3,8
60.23,43.0,73538.09,157.04,300,314,1,187,1,3,2,21
41.73,42.0,43241.19,199.43,212,458,0,206,1,3,5,11
61.22,28.0,71222.4,217.37,227,379,0,201,0,1,14,16
75.55,36.0,59240.24,140.46,540,366,0,149,0,1,25,19
82.07,48.0,52736.33,123.13,215,27,0,79,1,6,16,1
55.6,35.0,49995.63,236.87,222,516,0,201,0,6,2,9
89.0,51.0,64147.86,111.94,454,352,1,187,1,2,22,6
44.46,33.0,43974.49,135.67,358,297,1,68,1,2,29,16
82.07,44.0,64011.26,122.31,350,359,0,14,0,6,20,10
79.52,50.0,57868.44,163.48,153,517,1,187,1,3,2,21
53.92,39.0,61840.26,207.17,437,460,1,162,0,4,18,11
70.29,32.0,74166.24,219.94,77,129,0,100,1,4,22,8
56.39,29.0,69646.35,217.66,25,256,0,27,1,5,11,21
40.04,23.0,61617.98,211.38,189,134,1,45,0,2,8,3
61.22,31.0,57739.03,240.64,301,197,1,166,0,1,25,1
35.61,35.0,58337.18,236.87,359,516,0,125,0,5,18,22
80.3,46.0,40468.53,153.76,59,31,0,9,1,3,14,15
40.04,42.0,43241.19,146.8,123,136,0,44,1,3,5,11
60.53,51.0,57868.44,221.98,220,85,1,168,1,6,13,22
89.05,44.0,33553.9,187.76,319,357,0,197,0,4,14,13
56.39,40.0,73882.91,140.46,264,29,0,171,0,6,2,4
78.7,33.0,75769.82,191.82,468,407,0,197,1,4,11,21
55.6,54.0,54286.1,230.18,22,427,0,169,1,2,30,20
76.2,50.0,43974.49,159.77,42,27,0,79,1,0,8,4
80.3,49.0,43241.88,168.34,45,284,0,51,1,3,26,4
66.08,41.0,57846.68,137.24,250,136,0,80,1,4,12,11
90.97,42.0,57868.44,206.98,212,436,1,44,1,3,5,11
60.7,52.0,33951.63,229.12,272,336,0,42,1,0,6,23
89.05,44.0,74180.05,227.63,410,331,0,118,1,1,19,0
54.43,39.0,38067.08,138.87,222,506,0,13,0,0,4,11
78.84,35.0,19991.72,236.87,21,516,0,133,0,4,11,4
59.51,40.0,41232.89,167.22,484,337,0,191,1,3,25,21
82.07,48.0,65956.71,123.13,370,27,0,94,1,0,14,22
45.48,35.0,73889.99,226.54,343,338,1,206,0,6,1,20
37.87,40.0,60575.99,122.59,101,517,1,136,1,6,20,10
56.39,19.0,66815.54,133.2,32,105,0,197,0,6,2,4
44.15,23.0,25739.09,172.81,481,136,0,35,1,4,18,14
82.07,22.0,67058.72,121.07,39,105,0,5,0,6,2,4
75.55,24.0,52252.91,167.22,337,494,0,118,1,0,11,21
65.59,54.0,54286.1,200.71,22,506,0,169,1,4,30,9
61.22,26.0,60315.19,144.69,318,247,1,148,0,2,13,23
56.39,27.0,69646.35,178.35,364,105,0,171,0,6,2,4
80.3,49.0,39031.89,168.34,450,464,0,0,1,3,4,18
74.07,39.0,71455.62,124.44,72,506,0,39,1,4,7,22
75.71,50.0,27241.11,198.45,153,355,1,85,0,2,1,4
51.56,53.0,60968.62,111.94,524,295,1,68,0,0,16,18
55.6,39.0,53336.76,135.18,403,366,0,201,0,5,1,21
61.22,25.0,50671.6,141.89,335,283,1,64,0,3,6,15
59.05,34.0,40183.75,168.34,45,284,1,82,1,1,26,8
85.62,26.0,61275.18,185.46,288,204,0,29,0,6,17,1
46.61,34.0,43974.49,151.95,182,178,0,188,1,1,26,8
66.08,46.0,33951.63,191.82,459,381,1,176,0,0,6,23
89.05,50.0,57868.44,163.48,153,515,1,187,1,3,2,21
50.19,36.0,29398.61,140.46,540,316,1,104,0,6,12,16
55.6,28.0,68877.02,108.03,47,506,0,9,1,0,13,14
66.08,52.0,33951.63,117.75,98,336,1,176,1,0,11,10
40.04,23.0,25739.09,172.81,186,136,0,163,1,3,26,4
65.65,30.0,58677.69,228.81,462,184,0,149,0,1,16,13
55.6,35.0,25603.93,236.87,421,505,0,192,0,5,10,6
49.21,52.0,60843.32,214.23,344,455,0,197,1,6,16,14
41.73,28.0,57739.03,217.37,311,177,1,44,0,2,21,6
39.96,25.0,50506.44,241.03,102,461,0,67,0,0,4,20
79.54,41.0,57846.68,126.39,467,248,1,118,1,4,30,23
60.23,44.0,51119.93,139.34,300,418,1,187,0,3,2,21
75.42,26.0,35521.88,154.74,260,258,1,74,0,2,10,6
40.04,42.0,44078.24,238.58,123,136,0,44,1,3,5,11
56.39,40.0,40468.53,120.06,345,388,0,172,1,0,2,16
40.47,35.0,25603.93,236.87,302,516,0,192,0,6,17,1
79.54,26.0,54755.71,144.77,175,510,1,119,1,1,27,23
71.33,39.0,59144.02,160.03,47,506,0,161,1,0,19,0
54.97,29.0,64267.88,136.18,233,176,1,88,0,5,11,21
80.47,48.0,52736.33,212.38,180,27,1,187,1,6,16,1
44.78,38.0,57868.44,187.76,419,436,1,137,1,3,21,2
43.49,37.0,23936.86,217.37,489,260,0,61,0,4,29,18
46.14,34.0,34191.23,160.03,45,376,1,126,1,1,26,8
55.6,54.0,42993.48,162.08,22,71,0,59,1,2,30,20
44.4,30.0,31265.75,244.91,35,379,1,20,0,4,7,10
55.6,54.0,57806.03,162.08,348,506,0,44,1,0,7,9
49.21,30.0,58543.94,140.15,484,396,0,104,1,2,11,7
49.21,30.0,74535.94,140.46,484,379,0,149,0,5,28,10
80.3,52.0,39031.89,113.8,97,464,0,9,1,1,4,16
56.39,60.0,54286.1,153.76,433,86,0,31,1,3,14,15
55.6,35.0,73889.99,236.87,421,516,0,125,0,3,0,9
88.04,50.0,43974.49,123.13,215,27,0,79,1,6,16,1
80.3,52.0,27241.11,195.69,363,336,1,9,1,5,15,2
51.24,36.0,76003.47,140.46,230,316,0,104,1,2,11,7
40.04,23.0,59243.46,143.13,418,136,1,44,1,3,26,4
41.73,31.0,59886.58,131.72,102,290,1,116,1,5,28,13
65.77,28.0,71222.4,139.01,227,479,0,62,0,1,14,16
33.33,45.0,31092.93,138.71,122,515,1,118,1,0,16,9
59.05,45.0,33951.63,157.04,332,359,0,14,1,4,8,21
62.26,25.0,50506.44,254.57,390,52,1,137,0,6,7,17
42.04,39.0,73884.48,236.87,259,516,0,192,0,3,0,9
40.17,45.0,59886.58,124.67,84,112,0,46,1,3,14,15
71.33,39.0,59677.64,207.17,301,65,1,162,0,6,7,3
54.37,36.0,76003.47,222.25,511,388,0,104,1,0,0,5
39.36,31.0,61840.26,207.17,301,269,1,41,0,6,8,11
67.26,34.0,60637.62,187.09,482,188,1,135,1,2,3,10
43.49,37.0,23936.86,195.69,233,25,1,184,0,0,4,16
38.37,32.0,69481.85,172.83,161,234,0,42,0,3,27,22
47.53,36.0,50628.31,109.07,91,264,1,18,1,0,2,16
44.72,41.0,57846.68,187.76,421,255,0,5,0,4,29,20
46.61,43.0,56770.79,121.28,411,359,0,14,1,3,16,21
79.81,34.0,59785.94,160.03,45,497,1,82,1,2,10,0
56.39,52.0,58966.22,130.86,363,336,0,42,1,3,3,8
63.26,34.0,40183.75,168.34,45,182,1,126,0,2,10,0
76.58,43.0,56770.79,157.04,411,355,0,14,1,3,16,21
80.3,46.0,33951.63,231.95,342,381,1,176,1,1,8,5
55.92,22.0,51363.16,133.2,79,41,0,10,0,6,2,4
89.05,51.0,58342.63,111.94,153,471,1,112,1,6,13,22
51.24,45.0,59610.81,202.25,84,202,0,28,0,1,7,7
41.73,23.0,56725.47,217.37,463,239,1,66,0,5,20,14
40.04,23.0,25739.09,172.81,278,136,0,35,0,1,14,16
72.53,51.0,39616.0,188.56,143,90,1,61,0,0,30,5
78.64,35.0,53898.89,140.15,71,146,1,81,0,1,10,16
80.3,52.0,33951.63,117.75,201,336,1,9,1,5,15,2
88.04,38.0,71455.62,131.68,349,449,0,203,1,0,14,19
44.78,38.0,57868.44,130.83,334,436,1,203,1,4,18,14
46.61,40.0,38067.08,167.22,548,480,0,143,1,0,2,5
61.22,45.0,59886.58,124.67,426,112,0,178,1,2,4,12
82.07,22.0,63363.04,121.07,79,41,0,111,0,6,2,4
88.12,38.0,51920.49,230.93,548,417,0,98,1,0,14,19
41.73,28.0,73608.99,221.94,311,373,1,105,1,3,3,13
49.21,30.0,50671.6,195.89,396,32,1,20,0,4,7,10
67.56,24.0,59144.02,152.94,52,298,1,118,1,0,11,21
61.22,45.0,67058.72,124.67,84,112,0,46,0,4,14,13
40.47,27.0,36884.23,131.29,302,516,0,171,0,1,21,7
71.4,26.0,61840.26,207.17,530,75,1,81,0,6,8,11
66.08,33.0,56782.18,123.13,195,407,0,31,1,3,24,21
81.98,34.0,59785.94,133.42,182,333,0,126,0,1,26,8
55.6,35.0,73889.99,182.2,302,516,0,192,0,6,11,10
74.07,39.0,37334.78,194.37,423,199,1,18,1,1,8,7
43.49,37.0,23936.86,181.02,104,205,1,119,1,6,16,13
71.84,39.0,32549.95,212.87,241,260,1,105,1,0,22,17
60.72,42.0,60514.05,238.58,212,201,0,44,1,3,5,11
55.6,35.0,25603.93,236.87,302,516,0,29,0,6,17,1
45.48,24.0,52252.91,182.2,137,411,0,149,0,3,18,5
79.54,41.0,50628.31,126.39,467,76,1,97,1,4,30,23
40.04,23.0,46422.76,172.81,481,136,0,35,0,4,18,14
80.3,37.0,68448.94,229.12,87,520,0,27,0,0,4,16
55.6,35.0,19991.72,236.87,324,272,0,149,0,0,13,14
61.22,31.0,59886.58,110.66,437,229,1,21,0,5,15,2
65.77,34.0,40183.75,168.34,45,284,0,24,1,1,19,9
78.36,43.0,32635.7,124.38,153,453,1,200,1,1,5,17
74.54,50.0,57868.44,125.22,178,308,0,25,1,3,8,9
49.21,54.0,40468.53,122.59,164,379,0,29,0,0,16,18
55.6,29.0,69646.35,225.58,226,516,0,27,0,5,18,22
51.24,36.0,61610.05,124.44,211,93,0,49,1,0,2,16
65.59,37.0,75180.2,195.69,233,221,1,9,0,3,3,20
78.51,40.0,40468.53,140.46,290,475,0,27,0,6,2,4
81.58,26.0,74903.41,131.68,180,406,1,92,0,0,22,4
56.39,29.0,69646.35,200.71,20,63,0,27,0,0,21,12
60.23,26.0,56782.18,126.39,550,75,0,1,0,0,0,15
43.49,37.0,23936.86,216.49,60,260,1,15,0,2,14,17
89.34,32.0,38609.2,172.83,161,234,0,96,0,3,27,22
51.24,36.0,76003.47,124.44,91,345,0,116,1,4,7,22
57.99,49.0,39031.89,195.69,233,464,1,9,1,3,3,20
59.05,44.0,57846.68,137.24,134,357,0,25,1,3,20,19
89.05,22.0,48335.2,187.76,141,367,0,10,1,3,20,9
49.21,46.0,41097.17,231.95,171,439,1,176,1,5,15,2
55.6,24.0,61601.05,178.92,35,234,1,2,0,2,29,14
48.03,40.0,73882.91,221.98,524,441,1,53,1,4,29,20
55.6,37.0,67132.46,158.56,548,85,0,119,1,5,19,14
80.3,23.0,53058.91,149.53,450,159,0,161,1,3,26,4
46.61,45.0,27241.11,195.69,300,515,1,51,1,3,2,21
54.88,22.0,73941.91,133.2,532,11,0,27,0,6,2,4
61.04,40.0,73882.91,139.34,517,20,1,155,0,5,19,8
40.47,27.0,36884.23,132.55,32,375,0,197,0,6,2,4
61.22,25.0,50506.44,176.28,101,490,0,64,0,5,9,0
60.23,44.0,27241.11,139.34,233,401,1,136,0,3,2,21
35.61,27.0,36884.23,239.32,249,63,0,193,1,4,27,12
61.84,44.0,51317.33,187.76,419,357,0,14,1,4,18,14
66.08,33.0,53431.35,197.15,69,453,1,200,0,2,23,6
59.05,48.0,52736.33,148.61,180,27,1,136,1,0,3,4
34.78,36.0,41521.28,165.52,295,119,1,74,0,3,6,15
55.6,35.0,37334.78,210.6,147,497,0,205,0,1,28,23
55.6,35.0,42993.48,236.87,302,306,0,93,0,4,11,4
36.73,42.0,40182.84,236.87,475,14,0,107,1,4,26,15
82.07,22.0,31215.88,176.98,350,359,0,14,1,3,16,21
35.25,34.0,59785.94,234.75,182,188,0,95,0,2,27,23
54.88,51.0,39616.0,122.31,143,207,0,112,1,6,12,1
88.04,38.0,51920.49,145.96,393,207,0,98,0,0,4,20
84.73,26.0,56782.18,190.17,532,406,0,1,1,3,14,15
57.99,49.0,45632.51,168.34,450,464,0,128,1,1,7,14
75.84,38.0,71455.62,230.93,542,148,0,162,1,4,18,14
60.53,22.0,63363.04,121.07,1,41,1,91,0,6,2,4
60.72,28.0,61840.26,217.37,463,177,1,196,0,6,20,10
51.24,54.0,53188.69,136.64,546,330,0,28,1,2,30,20
59.59,22.0,52416.18,136.21,79,368,0,10,0,6,2,4
59.59,43.0,52563.22,157.04,411,355,0,14,1,3,16,21
43.6,35.0,73889.99,226.54,396,32,1,20,0,2,17,13
73.1,26.0,59457.52,131.68,144,30,1,52,0,0,7,19
54.37,35.0,50506.44,141.89,302,9,1,81,0,3,6,15
40.42,45.0,59610.81,137.24,122,515,1,118,1,6,9,17
41.73,28.0,71222.4,217.37,227,379,0,62,0,1,25,1
44.11,27.0,74903.41,184.94,545,241,1,47,0,6,7,3
56.16,25.0,50506.44,241.03,335,283,1,64,0,0,4,17
75.55,36.0,76003.47,140.46,230,390,0,25,0,6,5,5
42.04,46.0,45632.51,113.8,433,464,0,9,1,3,3,20
70.96,25.0,49850.52,140.46,101,52,0,122,0,5,2,6
55.6,24.0,52252.91,182.2,506,477,0,2,0,2,2,22
81.75,29.0,69646.35,198.5,363,106,1,9,0,1,8,5
88.04,44.0,50723.67,187.76,118,357,0,25,1,3,20,19
78.37,50.0,43974.49,123.13,180,136,0,185,1,1,18,20
71.03,39.0,48335.2,258.62,222,506,0,48,1,4,7,22
50.08,29.0,69646.35,208.05,165,64,0,27,0,0,15,16
38.37,32.0,55424.24,172.83,161,234,0,12,0,3,27,22
59.51,52.0,45632.51,124.54,433,71,0,51,1,3,3,20
51.24,36.0,76003.47,140.46,540,316,0,49,0,4,7,22
70.09,45.0,57195.96,174.88,426,515,0,178,1,2,4,12
59.22,49.0,39031.89,195.69,233,281,1,9,1,3,3,20
70.39,27.0,39193.45,131.29,413,70,1,206,0,2,8,14
51.24,36.0,70185.06,140.46,145,519,0,55,1,5,15,2
80.51,41.0,63363.04,158.42,404,484,1,136,1,4,12,11
40.04,23.0,55121.65,172.81,123,136,1,35,1,4,18,14
80.15,26.0,35521.88,131.68,144,41,1,52,0,5,9,3
56.39,36.0,44248.52,214.33,555,390,1,80,0,3,11,4
78.96,33.0,33951.63,188.56,115,279,1,200,0,1,8,5
55.6,36.0,32549.95,115.26,434,519,1,18,1,0,2,16
55.6,28.0,19991.72,236.87,256,516,0,1,0,1,9,13
80.3,49.0,39031.89,195.69,450,336,1,9,1,3,3,20
42.04,37.0,23936.86,217.37,97,167,0,61,0,0,7,22
64.1,26.0,74903.41,149.79,533,75,1,21,0,6,8,11
81.75,33.0,60953.93,162.03,508,64,0,133,0,2,1,4
55.92,34.0,59785.94,160.03,45,284,0,24,1,3,26,4
80.3,52.0,62939.5,214.23,263,268,0,197,1,4,14,1
60.7,52.0,33951.63,124.54,433,322,0,17,1,3,3,8
56.39,40.0,63394.41,139.02,101,475,0,59,0,0,16,18
39.3,29.0,53431.35,158.56,478,141,0,191,1,3,21,22
86.06,32.0,55424.24,178.92,35,234,1,99,0,2,30,20
44.15,23.0,63965.16,217.37,60,400,1,9,0,6,20,10
79.54,25.0,50506.44,241.03,406,445,0,118,1,5,28,13
83.66,25.0,25686.34,141.89,102,290,1,21,0,4,23,9
43.49,27.0,74903.41,151.94,545,167,1,119,0,2,22,21
55.6,24.0,52252.91,178.92,35,234,1,2,0,2,17,13
55.6,39.0,65953.76,209.91,322,65,0,104,0,0,9,20
66.08,29.0,69646.35,112.72,25,63,0,27,0,5,11,21
81.75,19.0,33951.63,231.95,342,421,1,9,1,3,3,8
86.06,32.0,53188.69,178.92,35,192,1,161,1,0,22,18
80.51,38.0,71455.62,122.04,470,436,0,98,1,6,18,12
46.61,29.0,69718.19,194.62,201,168,0,154,1,0,10,2
72.53,51.0,74535.94,188.56,240,281,0,183,1,0,30,5
70.09,50.0,43974.49,123.13,42,321,0,14,1,2,3,14
36.08,45.0,67575.12,174.88,17,112,0,178,1,2,4,12
60.23,43.0,27241.11,198.45,300,508,1,187,1,3,2,21
42.04,37.0,67132.46,181.02,185,429,0,41,0,2,14,17
56.39,46.0,66815.54,191.82,342,421,1,9,0,0,11,10
55.6,24.0,52252.91,182.2,97,477,0,2,0,6,2,9
89.05,26.0,50628.31,163.48,178,355,1,187,1,3,2,21
78.79,35.0,51119.93,109.07,488,117,1,84,1,5,24,18
82.79,35.0,54429.17,226.54,374,338,1,141,0,2,17,13
64.75,36.0,70592.81,140.46,102,181,0,149,0,3,3,22
57.86,43.0,57868.44,122.31,411,359,0,49,1,1,19,20
82.07,22.0,63363.04,136.21,180,481,0,10,0,6,2,4
56.39,54.0,54952.42,110.66,164,55,1,100,0,2,8,14
50.87,34.0,20592.99,234.75,182,193,0,188,0,1,26,8
79.54,41.0,57846.68,158.8,467,500,1,80,1,3,26,4
55.6,35.0,42993.48,221.18,488,65,1,125,1,2,17,13
79.54,45.0,31092.93,138.71,122,515,1,139,1,2,17,13
56.39,29.0,69646.35,200.71,101,64,0,27,0,5,11,21
84.29,28.0,55121.65,204.79,398,382,0,3,0,4,5,21
63.36,26.0,56694.12,131.68,34,204,0,10,0,4,14,13
40.47,27.0,66815.54,120.75,376,366,0,171,0,6,2,4
59.51,54.0,38609.2,182.2,546,507,0,93,1,2,30,20
51.24,36.0,76003.47,140.46,540,316,0,104,1,2,11,7
44.78,38.0,47510.42,170.13,349,436,0,98,1,0,14,19
83.16,45.0,69428.73,174.88,426,515,0,178,1,1,10,4
42.04,19.0,39031.89,195.69,233,418,1,0,1,2,1,4
51.87,49.0,47708.42,165.65,508,281,1,50,0,2,10,0
56.39,46.0,40468.53,193.29,20,63,0,17,0,3,5,14
80.3,28.0,71222.4,217.37,311,332,0,62,0,1,28,23
59.51,40.0,40468.53,167.22,548,512,0,75,1,1,2,19
84.59,28.0,55121.65,217.37,458,107,0,62,0,4,5,21
59.22,40.0,42838.29,195.69,214,221,1,119,1,0,7,9
76.2,33.0,56782.18,204.27,411,485,1,0,1,6,13,22
72.97,25.0,50671.6,109.29,151,258,1,64,0,2,17,13
82.07,38.0,50723.67,231.37,470,207,0,98,1,3,5,11
74.54,38.0,50723.67,154.75,18,77,0,98,1,3,5,11
59.05,48.0,52736.33,212.38,180,27,1,136,1,6,16,1
84.76,36.0,76003.47,140.46,484,93,0,75,1,1,16,20
51.87,40.0,59457.52,132.63,277,338,1,204,0,0,25,2
89.05,41.0,57846.68,158.42,170,248,1,187,1,4,30,23
72.8,33.0,19345.36,230.95,449,190,0,84,0,5,9,11
88.12,45.0,74903.41,174.88,84,515,0,178,1,2,4,12
40.47,35.0,25603.93,236.87,302,516,0,141,0,6,17,1
59.22,19.0,45632.51,128.16,97,174,0,27,0,4,25,6
79.54,44.0,33553.9,140.95,81,248,1,187,0,2,13,14
56.16,40.0,37345.34,140.15,524,337,1,53,1,6,20,10
85.62,29.0,69646.35,200.71,164,161,0,27,0,5,18,22
55.6,35.0,42993.48,161.16,365,497,0,1,1,4,28,18
74.63,27.0,36884.23,132.55,128,161,0,171,0,6,2,4
81.58,41.0,50506.44,140.15,528,48,0,49,1,6,7,17
55.6,54.0,53188.69,200.23,546,487,1,168,1,0,2,16
82.07,22.0,56180.93,121.07,79,292,0,10,0,0,28,7
49.21,27.0,66815.54,190.17,327,465,0,197,1,4,20,1
82.07,48.0,65956.71,123.13,215,27,0,23,1,6,16,1
80.47,38.0,57868.44,206.98,76,436,1,203,1,4,18,14
85.84,44.0,61428.18,140.95,302,248,1,97,0,2,13,14
46.61,26.0,56694.12,180.47,258,473,0,14,1,3,28,18
69.42,34.0,40183.75,168.34,45,411,1,126,0,2,10,0
56.16,29.0,53431.35,196.61,263,285,0,191,1,0,2,5
79.97,35.0,25603.93,236.87,147,316,0,92,1,5,10,9
69.88,23.0,56457.01,211.38,233,308,1,110,0,3,3,20
70.29,31.0,61840.26,240.64,241,460,1,166,0,4,9,7
81.58,25.0,50671.6,241.03,219,197,1,81,0,2,10,6
66.79,40.0,62669.59,111.94,554,176,1,92,1,0,0,15
40.47,35.0,48918.55,236.87,85,516,0,149,0,3,12,13
35.49,35.0,54875.95,161.16,293,505,1,53,1,3,4,8
75.84,44.0,50723.67,187.76,190,139,0,82,0,3,14,10
82.07,22.0,67058.72,121.07,79,152,0,111,0,1,18,20
49.21,53.0,57877.15,172.83,484,184,1,20,1,1,16,13
47.74,33.0,58966.22,146.44,82,279,1,200,0,2,23,6
71.33,32.0,55424.24,178.92,35,234,1,99,0,2,30,20
84.76,40.0,40468.53,151.54,484,209,0,2,1,6,20,10
61.22,25.0,50506.44,132.08,102,197,1,81,0,3,6,15
82.07,55.0,57868.44,187.76,180,69,0,25,1,0,4,16
80.03,42.0,57868.44,243.61,212,207,0,39,1,3,5,11
37.0,30.0,57877.15,244.91,524,284,1,74,0,2,17,13
71.84,24.0,64698.58,182.2,509,494,0,2,1,4,8,10
73.72,32.0,55424.24,172.83,161,234,0,42,0,3,27,22
56.39,54.0,60938.73,218.61,22,30,1,119,1,5,11,21
70.03,26.0,53336.76,235.29,144,432,1,148,0,0,7,19
55.6,32.0,55424.24,178.92,35,234,1,66,0,2,30,20
84.45,49.0,56729.78,195.69,2,464,1,9,1,2,21,6
79.52,44.0,52563.22,176.98,350,132,0,197,0,4,11,21
74.07,39.0,65953.76,212.87,301,91,1,199,0,3,6,15
89.34,32.0,55424.24,172.83,161,234,1,99,0,3,27,22
56.39,46.0,58966.22,191.82,20,381,0,117,0,5,16,20
48.03,51.0,74535.94,130.41,451,348,1,80,1,5,9,3
56.39,46.0,33951.63,218.61,342,381,1,9,1,0,11,10
76.02,28.0,39799.73,217.37,437,149,0,62,0,1,25,1
39.3,29.0,53431.35,158.56,263,494,0,162,1,3,21,22
80.3,52.0,64021.55,229.12,538,165,1,176,1,0,11,10
80.3,52.0,33951.63,226.49,433,407,0,31,1,1,24,16
43.59,40.0,73882.91,191.82,144,20,1,187,0,5,19,8
80.47,48.0,62784.85,212.38,180,27,1,187,1,6,16,1
62.26,29.0,53431.35,217.1,233,233,1,103,0,6,7,3
51.87,35.0,66187.58,153.76,86,512,0,31,1,3,22,14
66.08,33.0,60953.93,196.77,459,407,0,84,0,1,24,16
80.3,28.0,71222.4,217.37,227,149,0,44,0,0,14,22
81.75,52.0,19345.36,186.37,442,86,0,17,1,6,18,8
80.47,45.0,74903.41,137.24,122,298,1,21,1,2,4,12
83.71,26.0,59457.52,131.68,34,406,1,21,0,5,9,3
66.12,28.0,53058.91,217.37,227,379,0,41,0,1,28,23
41.16,32.0,69481.85,172.83,469,218,1,161,1,6,12,11
41.73,42.0,43241.19,199.43,541,136,1,44,1,3,5,11
69.62,34.0,59785.94,160.03,45,284,0,24,1,3,26,4
47.74,33.0,20856.54,163.48,153,508,1,206,1,0,0,15
56.39,29.0,69646.35,191.82,363,64,0,22,1,0,10,2
59.59,23.0,25739.09,158.35,321,136,0,35,1,4,18,14
66.49,34.0,34191.23,160.03,45,182,1,126,0,2,10,0
80.3,49.0,45632.51,113.8,450,464,0,128,1,1,4,16
61.22,31.0,61840.26,207.17,90,460,1,162,0,0,15,17
59.51,40.0,33293.78,118.16,61,137,0,68,1,3,21,0
62.42,29.0,73910.9,136.18,363,336,1,9,1,1,13,10
43.84,20.0,56605.12,182.2,77,390,0,80,0,6,5,5
82.07,48.0,65956.71,157.04,370,27,0,23,1,3,7,14
75.03,44.0,56637.59,172.81,321,136,0,35,1,0,13,14
75.42,53.0,57877.15,182.2,371,184,0,73,1,5,17,16
35.61,30.0,57877.15,195.89,396,284,1,20,0,4,7,10
74.27,24.0,52462.04,221.79,423,221,1,121,1,1,8,7
36.98,53.0,57877.15,161.16,164,379,1,59,0,2,30,20
65.77,34.0,34191.23,168.34,45,242,1,82,1,3,4,18
66.08,33.0,39616.0,120.75,459,328,1,200,0,6,8,11
81.75,52.0,73049.3,229.12,98,2,1,9,1,0,11,10
37.87,38.0,50723.67,224.23,470,350,0,98,0,3,5,11
40.04,26.0,56694.12,131.68,196,136,0,162,1,1,14,16
52.67,31.0,56180.93,136.99,227,58,0,41,0,5,20,14
80.3,37.0,68448.94,158.56,548,464,0,184,1,6,12,7
66.12,49.0,45632.51,113.8,97,464,0,128,1,3,3,20
42.04,49.0,45632.51,113.8,450,464,0,128,1,1,4,16
55.92,22.0,31215.88,121.07,254,41,0,40,0,0,4,12
66.08,52.0,33951.63,117.75,201,336,1,9,1,5,15,2
55.6,39.0,61601.05,128.62,222,144,0,149,0,1,16,18
81.98,34.0,34191.23,160.03,45,182,1,126,0,2,10,0
40.17,45.0,59886.58,124.67,426,112,0,178,1,2,4,12
81.75,33.0,77988.71,215.18,115,279,1,200,0,6,8,11
55.6,24.0,52252.91,182.2,356,477,0,2,0,3,27,22
59.22,31.0,47997.75,207.17,72,118,0,143,1,6,10,1
80.3,52.0,33951.63,130.86,363,336,0,51,1,3,3,8
51.87,35.0,42993.48,219.91,429,223,1,192,0,2,17,13
80.3,49.0,45632.51,113.8,450,464,0,12,1,6,12,7
83.71,45.0,67575.12,174.88,426,515,0,178,1,6,4,18
89.05,44.0,64011.26,122.31,350,359,0,14,1,3,16,21
40.17,26.0,46033.73,164.25,343,461,1,64,0,3,6,15
71.84,39.0,38067.08,124.44,108,270,0,41,0,4,5,21
43.49,54.0,58677.69,205.84,97,379,0,128,1,5,4,7
60.23,33.0,53431.35,163.48,556,439,1,0,1,3,2,21
46.61,38.0,57868.44,170.13,349,14,0,203,1,3,21,2
41.73,28.0,71222.4,172.81,40,379,0,44,1,4,5,21
81.98,33.0,41547.62,204.02,115,279,1,200,0,1,8,5
89.05,50.0,57868.44,187.76,64,15,1,105,1,2,4,20
63.89,25.0,50671.6,141.89,335,225,1,64,0,3,27,2
79.54,44.0,57868.44,187.76,319,515,0,187,1,5,2,4
80.46,25.0,50671.6,241.03,474,258,1,64,0,2,17,13
54.39,34.0,59785.94,183.82,45,284,1,45,1,1,26,8
41.16,30.0,58677.69,219.94,462,184,0,149,0,5,28,10
35.61,39.0,27262.51,139.01,323,506,0,102,0,0,22,17
